-4.412,-757.31
-4.402,-757.3
-4.376,-757.29
-4.3397,-757.28
-4.298,-757.89
-4.2358,-769.4
-4.1515,-787.36
-4.0522,-801.18
-3.9411,-802
-3.8034,-794.83
-3.6424,-785.8
-3.4647,-780.2
-3.2692,-782.48
-3.0454,-790.5
-2.7999,-798.99
-2.5399,-802.65
-2.2603,-793.86
-1.9577,-776.29
-1.6393,-760.51
-1.3113,-757
-0.9668,-768.85
-0.60803,-786.72
-0.24198,-800.03
0.12721,-797.46
0.50608,-775.48
0.88886,-748.59
1.268,-732.63
1.6422,-740.49
2.0163,-764.93
2.383,-790.13
2.7347,-800.31
3.0749,-786.28
3.4049,-759.76
3.7189,-736.58
4.0116,-731.23
4.2895,-737.21
4.552,-745.97
4.7948,-752.25
5.0162,-752.74
5.2239,-752.5
5.4148,-752.26
5.5847,-752.01
5.7358,-757.9
5.8744,-774.18
5.9968,-790.56
6.0995,-796.64
6.1888,-793.96
6.2676,-787.93
6.3328,-779.2
6.3823,-764.72
6.4256,-717.23
6.4613,-656.92
6.4843,-615.85
6.4937,-618.86
6.4999,-648.7
6.5033,-683.31
6.5029,-701.81
6.4952,-695.04
6.4784,-678.06
6.4564,-661.41
6.4335,-655.78
6.4066,-678.4
6.3744,-719.1
6.3392,-756.17
6.3027,-771.44
6.2632,-779.74
6.2207,-785.72
6.1761,-788.52
6.1296,-779.41
6.0803,-742.4
6.0288,-694.12
5.9763,-653.25
5.9229,-625.85
5.8681,-601.73
5.812,-578.79
5.7547,-555.04
5.6958,-531.83
5.6355,-508.74
5.5743,-483.7
5.5124,-452.69
5.4494,-406.99
5.3856,-361.45
5.3217,-334.59
5.2579,-333.95
5.1941,-338.59
5.1301,-345.81
5.0658,-354.34
5.0013,-366.22
4.9364,-383.4
4.8715,-403.93
4.8065,-426.4
4.7414,-458.53
4.6762,-494.69
4.6111,-523.14
4.5461,-535.44
4.4813,-543.45
4.4166,-549.1
4.3515,-551.57
4.2861,-544.15
4.2206,-520.54
4.1546,-495.29
4.0878,-483.62
4.0204,-487.29
3.9524,-495.27
3.8831,-502.47
3.8119,-502.64
3.7384,-476.74
3.6633,-435.82
3.5871,-400.97
3.5105,-387.48
3.4335,-378.95
3.3553,-372.77
3.2756,-369.78
3.1939,-369.4
3.1105,-369.1
