0,62.893
0.0037016,63.312
0.011222,63.668
0.025014,61.381
0.044632,60.495
0.072333,62.387
0.10684,63.056
0.15014,61.951
0.19987,62.901
0.25705,66.324
0.31896,65.83
0.38563,63.428
0.45447,66.253
0.52451,70.416
0.5934,67.642
0.65944,65.013
0.72119,69.282
0.77703,72.027
0.82693,71.012
0.86983,70.843
0.9068,71.261
0.93668,70.975
0.96111,68.354
0.97928,68.59
0.99307,70.37
1.0023,77.043
1.0083,86.206
1.0106,82.851
1.0117,78.79
1.0102,81.611
1.0069,83.617
1.0023,77.617
0.99663,73.628
0.98995,72.72
0.98245,74.18
0.97405,82.774
0.9652,89.089
0.95587,93.788
0.94602,98.514
0.93569,103.45
0.92502,111.41
0.91411,117.71
0.9032,117.43
0.89219,116.26
0.88106,113.67
0.86987,109.79
0.85861,103.58
0.84737,100.65
0.83614,99.816
0.82479,101.2
0.8133,106.15
0.80152,106.58
0.78938,105.55
0.77645,109.49
0.76292,116.56
0.74915,118.64
0.73487,119.68
0.71985,120.09
0.70418,120.03
0.6878,109.19
0.67084,106.62
0.6533,136.47
0.63535,221.09
0.61702,474.49
0.59837,749.35
0.57945,1008.6
0.56074,1021.6
0.54227,996.98
0.52436,724.8
0.50707,306.3
0.49053,107.56
0.47496,29.517
0.46044,41.851
0.44711,60.418
0.43487,85.723
0.42397,94.455
0.41421,95.707
0.40647,98.217
0.40029,102.56
0.39595,104.85
0.39294,106.23
0.39161,105.82
0.39116,104.96
0.39226,109.59
0.39423,114.13
0.39706,114.52
0.40065,115.21
0.405,121.31
0.40957,123.71
0.41419,121.08
0.41905,122.22
0.42418,129.93
0.42993,132.73
0.43601,134.01
0.441,138.69
0.44487,145.38
0.44706,147.11
0.44827,148.57
0.44834,152.01
0.44802,156.11
0.44676,159.74
0.44487,163.82
0.44226,168.75
0.43904,173.62
0.43504,178.27
0.43089,184.76
0.42655,193.51
0.42187,201.68
0.41683,209.95
0.41148,219.36
0.40587,230.61
0.40013,246.88
0.39422,264.85
0.38812,280.5
0.38191,297.64
0.37557,318.34
0.36922,339.45
0.36287,360.58
0.35661,378.95
0.35044,394.9
0.34425,409.1
0.33803,421.54
0.3317,431.55
0.32536,438.86
0.31918,442.43
0.31309,444.11
0.30703,436.04
0.30099,420.95
0.29494,399.17
0.28888,370.69
0.28283,333.11
0.27677,295
0.27071,257.4
0.26466,225.92
0.25863,198.96
0.25278,171.74
0.24704,148.33
0.24131,138
0.23565,130.21
0.23014,116.83
0.22469,109.85
0.2192,110.19
0.21372,110.1
0.20822,104.58
0.20279,103.7
0.19745,109.78
0.19219,112.64
0.187,113.89
0.1819,117
0.17692,121.16
0.17211,121.67
0.16747,122.01
0.163,126.56
0.1587,131.07
0.15456,131.4
0.15057,131.88
0.14666,135.06
0.14331,136.6
0.14057,136.93
0.13779,137.93
0.13491,141.31
0.13202,142.11
0.12916,142.43
0.12648,142.76
0.12393,143.08
0.12136,143.41
0.11897,143.73
0.11698,142.24
0.11512,139.82
0.11331,137.3
0.11147,136.62
0.10953,136.94
0.10776,137.79
0.1062,141.16
0.10464,140.63
0.10307,135.26
0.10121,132.19
0.099057,130.49
0.096582,132.47
0.093727,135.23
0.090362,132.26
0.086635,129.6
0.08255,133.82
0.078689,136.4
0.075298,135.08
0.072281,130.76
0.069691,122.47
0.070562,133.46
0.074141,133.75
0.081538,133.98
0.095205,131.57
0.1147,130.56
0.14227,132.32
0.17665,132.86
0.21982,131.63
0.26942,132.45
0.32647,135.74
0.38824,135.11
0.45477,132.57
0.52348,135.26
0.59338,139.29
0.66214,136.38
0.72804,133.61
0.78964,137.73
0.84534,140.34
0.8951,139.18
0.93786,138.87
0.97467,139.14
1.0044,138.7
1.0287,135.94
1.0467,136.02
1.0604,137.65
1.0694,144.17
1.0753,153.18
1.0774,149.67
1.0784,145.46
1.0767,148.12
1.0733,149.97
1.0685,143.81
1.0627,139.66
1.0558,138.59
1.0482,139.89
1.0396,148.32
1.0306,154.47
1.0211,159.01
1.0111,163.57
1.0006,168.33
0.98974,176.12
0.97866,182.26
0.96757,181.8
0.95639,180.46
0.94509,177.69
0.93372,173.64
0.92229,167.26
0.91086,164.15
0.89946,163.14
0.88794,164.34
0.87626,169.11
0.8643,169.36
0.85197,168.15
0.83887,171.9
0.82515,178.79
0.81119,180.68
0.79673,181.54
0.78152,181.75
0.76566,181.51
0.74909,170.48
0.73194,167.71
0.7142,197.38
0.69607,281.8
0.67754,535.01
0.65869,809.68
0.63958,1068.7
0.62066,1081.5
0.602,1056.7
0.58389,784.33
0.5664,365.63
0.54966,166.69
0.53388,88.442
0.51916,100.57
0.50563,118.93
0.49318,144.03
0.48207,152.56
0.47211,153.6
0.46415,155.9
0.45777,160.03
0.45321,162.12
0.44999,163.28
0.44845,162.66
0.44779,161.59
0.44868,166
0.45043,170.32
0.45304,170.5
0.45641,170.97
0.46054,176.86
0.46489,179.03
0.46929,176.18
0.47393,177.1
0.47884,184.59
0.48436,187.16
0.49022,188.22
0.49498,192.67
0.49862,199.13
0.50059,200.64
0.50157,201.87
0.50141,205.08
0.50086,208.95
0.49937,212.35
0.49724,216.2
0.49441,220.9
0.49095,225.53
0.48672,229.94
0.48233,236.2
0.47776,244.71
0.47283,252.65
0.46756,260.68
0.46197,269.84
0.45612,280.85
0.45013,296.89
0.44398,314.62
0.43764,330.02
0.43118,346.91
0.4246,367.37
0.418,388.24
0.4114,409.12
0.4049,427.25
0.39849,442.94
0.39205,456.89
0.38558,469.08
0.379,478.85
0.3724,485.91
0.36598,489.22
0.35963,490.65
0.35332,482.33
0.34702,466.98
0.34071,444.94
0.3344,416.21
0.32809,378.37
0.32177,340.01
0.31546,302.15
0.30914,270.4
0.30286,243.19
0.29674,215.71
0.29075,192.03
0.28475,181.44
0.27882,173.39
0.27305,159.74
0.26733,152.49
0.26158,152.58
0.25583,152.21
0.25006,146.43
0.24437,145.28
0.23876,151.09
0.23323,153.68
0.22777,154.66
0.2224,157.5
0.21715,161.39
0.21207,161.63
0.20716,161.69
0.20241,165.97
0.19783,170.21
0.19342,170.27
0.18916,170.47
0.18497,173.37
0.18134,174.63
0.17833,174.68
0.17526,175.41
0.17211,178.5
0.16894,179.03
0.16579,179.07
0.16284,179.12
0.16,179.16
0.15716,179.2
0.15449,179.24
0.15221,177.47
0.15007,174.76
0.14797,171.96
0.14584,170.99
0.14361,171.03
0.14156,171.6
0.13971,174.67
0.13787,173.86
0.13601,168.2
0.13386,164.84
0.13142,162.85
0.12865,164.54
0.12551,167.01
0.12185,163.75
0.11783,160.8
0.11346,164.72
0.1093,167.01
0.10562,165.4
0.10231,160.79
0.099422,152.2
0.099999,162.89
0.10328,162.89
0.11038,162.83
0.12375,160.12
0.14295,158.81
0.17022,160.28
0.20431,160.52
0.24718,158.99
0.29648,159.51
0.35323,162.5
0.4147,161.57
0.48093,158.73
0.54934,161.12
0.61894,164.85
0.68739,161.63
