0,62.893
0.0018003,63.312
0.0056721,63.731
0.010579,64.149
0.017678,63.456
0.027901,61.85
0.040007,61.213
0.054875,62.197
0.073277,63.628
0.094049,64.565
0.11795,64.409
0.14544,63.816
0.17523,63.727
0.20783,65.312
0.24344,67.753
0.2808,69.168
0.32018,68.402
0.36159,66.798
0.40381,66.24
0.44702,68.461
0.49106,71.91
0.53459,73.764
0.57779,72.352
0.62048,69.739
0.66131,68.749
0.7005,71.022
0.73805,74.466
0.77288,76.269
0.80534,76.058
0.8356,75.466
0.8629,75.426
0.8878,75.842
0.91046,76.257
0.93014,76.655
0.94754,75.782
0.96291,74.184
0.97558,73.727
0.98633,74.477
0.99546,75.681
1.0024,77.287
1.0082,82.714
1.0128,89.834
1.0154,92.92
1.0169,90.659
1.0181,87.06
1.0187,85.855
1.0181,87.619
1.0165,90.032
1.0146,91.172
1.0122,88.473
1.0091,84.069
1.0057,81.801
1.0019,81.188
0.99775,80.915
0.9933,81.224
0.98847,84.918
0.98332,90.803
0.97801,95.555
0.97254,98.915
0.96687,101.97
0.96101,105.09
0.95493,108.14
0.94866,111.27
0.94228,114.92
0.93574,120.49
0.92909,125.91
0.92243,127.91
0.91577,127.87
0.90907,127.42
0.90234,126.76
0.89555,125.45
0.88872,123.52
0.88188,121.24
0.87501,117.67
0.86813,114.03
0.86126,112.38
0.8544,111.77
0.84754,111.52
0.84061,111.89
0.83364,114.56
0.8266,117.9
0.81944,119.19
0.81218,118.82
0.80477,118.23
0.79707,118.55
0.78904,122.47
0.78077,127.61
0.77239,130.31
0.76393,131.69
0.75529,132.71
0.74637,133.25
0.73716,133.64
0.72768,134.03
0.71796,133.91
0.70795,127.96
0.69769,120.62
0.68723,119.62
0.67652,132.21
0.66562,156.87
0.65457,197.03
0.64337,319.2
0.63202,489
0.62057,649.33
0.60895,842.67
0.59727,1004
0.5857,1042
0.57417,1035.3
0.56274,1020.9
0.55156,979.28
0.54056,746.42
0.52979,449.34
0.51936,272.41
0.50918,147.81
0.49934,62.897
0.48997,46.648
0.48098,53.997
0.47242,65.241
0.46436,76.905
0.4567,93.039
0.4495,107.21
0.44288,111.52
0.43661,112.54
0.43093,113.41
0.42616,114.85
0.42194,117.55
0.41838,120.36
0.41563,122.08
0.41329,123.38
0.41154,124.35
0.41063,124.7
0.41001,124.2
0.40975,123.63
0.41007,124.29
0.41101,128.11
0.41231,132.15
0.41374,133.25
0.41565,133.6
0.4179,133.95
0.42031,134.84
0.42309,138.7
0.42607,142.69
0.42901,143.46
0.43197,142.04
0.435,140.58
0.43813,141.23
0.44137,145.66
0.44473,150.53
0.44832,152.57
0.4523,153.48
0.45616,154.39
0.45945,156.32
0.46253,160.82
0.46508,165.3
0.46675,167.2
0.46814,168.14
0.46912,169.05
0.4695,170.53
0.46959,172.95
0.46953,175.71
0.46931,178.18
0.46861,180.52
0.4676,182.97
0.46646,185.73
0.46498,188.86
0.46324,192.11
0.46129,195.2
0.45897,198.09
0.45648,201.27
0.45398,205.32
0.45142,210.57
0.44876,216.2
0.44595,221.44
0.443,226.48
0.43992,231.75
0.43672,237.54
0.43339,243.7
0.42996,250.7
0.4265,259.36
0.42297,270.37
0.41937,281.96
0.4157,292.38
0.41196,302.12
0.40817,312.27
0.40434,323.83
0.40046,336.82
0.39656,350.22
0.39267,363.37
0.38877,376.76
0.38489,389.49
0.38106,400.79
0.37727,411.19
0.37349,420.78
0.36969,429.72
0.36588,438.18
0.36205,445.67
0.35818,452.08
0.35426,458.02
0.35036,462.5
0.34654,465.09
0.34277,467.13
0.33902,468.37
0.33528,467.14
0.33156,460.6
0.32785,451.41
0.32412,441.09
