-4.4116,-759.8
-4.3734,-759.8
-4.2909,-761.24
-4.1324,-793.49
-3.9067,-803.24
-3.5843,-786.06
-3.182,-788.36
-2.6787,-804.84
-2.0991,-788.01
-1.4401,-759.82
-0.72344,-784.9
0.035267,-804.48
0.82264,-757.43
1.6056,-743.15
2.376,-794.4
3.0958,-791.22
3.7642,-740.86
4.3552,-744.74
4.8749,-759.47
5.316,-759.58
5.6806,-760.05
5.9751,-790.32
6.1969,-804.83
6.3643,-792.8
6.4742,-747.17
6.5488,-633.07
6.574,-650.8
6.5845,-712.05
6.567,-691.21
6.5263,-667.55
6.4705,-734.8
6.4013,-787.62
6.3207,-802.66
6.2304,-788.76
6.1298,-694.9
6.0241,-631.33
5.9126,-582.92
5.795,-534.19
5.6723,-480.74
5.5455,-387.55
5.4168,-344.76
5.2879,-356.43
5.1578,-377.6
5.0263,-417.56
4.8943,-476.14
4.7617,-544.84
4.6295,-566.06
4.4969,-574.3
4.3628,-534.98
4.2259,-505.8
4.0857,-521.72
3.9385,-516.84
3.7823,-435.26
3.6224,-402
3.4582,-390.47
3.2856,-389.89
3.1052,-389.85
2.9167,-488.27
2.7212,-569.16
2.5189,-295.16
2.3116,478.89
2.0998,3218.8
1.8843,6299.5
1.6657,9288.4
1.4492,9452.9
1.2359,9163.6
1.029,5796.1
0.8298,1353
0.63919,-814.22
0.46055,-1434.4
0.2941,-1273.7
0.14174,-1052.9
0.0023907,-788.82
-0.12182,-746.03
-0.23012,-735.9
-0.31572,-700.91
-0.38136,-663.44
-0.42977,-646.6
-0.45808,-642.57
-0.47383,-659.02
-0.47478,-650.52
-0.45998,-582.2
-0.43792,-572.26
-0.40419,-572.18
-0.36313,-532.35
-0.31578,-480.33
-0.26865,-507.39
-0.21903,-522.3
-0.16637,-446.58
-0.10813,-404.78
-0.042831,-394.98
0.010544,-356.66
0.052403,-281.32
0.073832,-262.82
0.084031,-251.18
0.080689,-217.58
0.072702,-175.71
0.053886,-139.08
0.027863,-96.767
-0.0065134,-45.073
-0.048216,4.5483
-0.098185,54.141
-0.14927,129.27
-0.20307,223.95
-0.2611,309.91
-0.32282,402.34
-0.38835,508.01
-0.45609,645.62
-0.52552,842.09
-0.59689,1027.3
-0.6702,1200.3
-0.74477,1409.2
-0.82025,1643.5
-0.89561,1877
-0.97047,2095.1
-1.0439,2279
-1.1172,2439.9
-1.1908,2583.8
-1.2652,2697.9
-1.3405,2788.3
-1.4141,2830
-1.4863,2850.4
-1.5582,2782.5
-1.6297,2614.3
-1.7012,2377.7
-1.7728,2061.1
-1.8443,1640
-1.9158,1208.2
-1.9873,783.32
-2.0587,429.28
-2.1296,125.15
-2.1985,-185.3
-2.2661,-431.43
-2.3337,-538.41
-2.4002,-637.42
-2.4649,-794.58
-2.5294,-839.81
-2.5941,-839.63
-2.6588,-861.39
-2.7235,-926.1
-2.7869,-898.34
-2.8494,-839.77
-2.9111,-826.58
-2.9717,-812.05
-3.0313,-765.07
-3.0889,-747.45
